msg_id,datetime,icao,lat,long,alt,gs,trk,roc,callsign,flight_id,location,freq
48750209,1603381505,A9DBB4    ,40.0783,-83.053,875,83,266.55,-448,        ,282631,KOSU,1090
48750210,1603381509,A9DBB4    ,40.0782,-83.0546,850,77,268.51,-576,        ,282631,KOSU,1090
48750211,1603381509,A9DBB4    ,40.0782,-83.055,850,77,268.51,-576,        ,282631,KOSU,1090
48750212,1603381510,A9DBB4    ,40.0782,-83.0551,825,76,268.49,-576,        ,282631,KOSU,1090
48750215,1603381512,A9DBB4    ,40.0782,-83.056,825,74,267.68,-704,        ,282631,KOSU,1090
48750216,1603381512,A9DBB4    ,40.0782,-83.0563,800,74,267.68,-704,        ,282631,KOSU,1090
48750217,1603381516,A9DBB4    ,40.0781,-83.0579,750,73,265.3,-576,        ,282631,KOSU,1090
48750218,1603381518,A9DBB4    ,40.0781,-83.0584,750,71,266.78,-640,        ,282631,KOSU,1090
48750219,1603381518,A9DBB4    ,40.0781,-83.0588,750,71,266.78,-640,        ,282631,KOSU,1090
48750220,1603381519,A9DBB4    ,40.078,-83.059,750,70,266.73,-640,        ,282631,KOSU,1090
48750221,1603381519,A9DBB4    ,40.078,-83.0593,725,70,266.73,-640,        ,282631,KOSU,1090
48750222,1603381520,A9DBB4    ,40.078,-83.0598,725,70,266.73,-576,        ,282631,KOSU,1090
48750223,1603381521,A9DBB4    ,40.078,-83.0599,725,69,267.51,-576,        ,282631,KOSU,1090
48750224,1603381521,A9DBB4    ,40.078,-83.0601,725,69,267.51,-576,        ,282631,KOSU,1090
48750225,1603381522,A9DBB4    ,40.078,-83.0603,700,69,267.51,-576,        ,282631,KOSU,1090
48750226,1603381522,A9DBB4    ,40.078,-83.0605,700,69,267.51,-576,        ,282631,KOSU,1090
48750227,1603381523,A9DBB4    ,40.078,-83.0607,700,68,267.47,-384,        ,282631,KOSU,1090
48750228,1603381523,A9DBB4    ,40.078,-83.061,700,68,267.47,-384,        ,282631,KOSU,1090
48750229,1603381524,A9DBB4    ,40.078,-83.0612,700,67,266.58,-448,        ,282631,KOSU,1090
48750230,1603381524,A9DBB4    ,40.0779,-83.0614,700,67,266.58,-448,        ,282631,KOSU,1090
48750231,1603381525,A9DBB4    ,40.0779,-83.0616,675,66,265.67,-512,N734UL__,282631,KOSU,1090
48750232,1603381525,A9DBB4    ,40.0779,-83.0618,675,66,265.67,-512,N734UL__,282631,KOSU,1090
48750233,1603381526,A9DBB4    ,40.0779,-83.062,675,65,264.73,-512,        ,282631,KOSU,1090
48750234,1603381530,A9DBB4    ,40.0779,-83.0637,650,63,267.27,-320,        ,282631,KOSU,1090
48750235,1603381531,A9DBB4    ,40.0779,-83.0638,650,62,267.23,-320,        ,282631,KOSU,1090
48750236,1603381531,A9DBB4    ,40.0778,-83.0641,625,62,267.23,-320,        ,282631,KOSU,1090
48750237,1603381532,A9DBB4    ,40.0778,-83.0643,625,60,267.14,-192,        ,282631,KOSU,1090
48750238,1603381532,A9DBB4    ,40.0778,-83.0644,625,60,267.14,-192,        ,282631,KOSU,1090
48750239,1603381533,A9DBB4    ,40.0778,-83.0648,625,59,268.06,-128,        ,282631,KOSU,1090
48752256,1603381727,A997BF    ,40.0778,-83.0642,0,12,275.6,0,OSU17___,282641,KOSU,1090
48752257,1603381727,A997BF    ,40.0778,-83.0642,0,12,275.6,0,OSU17___,282641,KOSU,1090
48752258,1603381728,A997BF    ,40.0778,-83.0643,0,13,270,0,        ,282641,KOSU,1090
48752259,1603381729,A997BF    ,40.0778,-83.0644,0,17,270,0,        ,282641,KOSU,1090
48752260,1603381730,A997BF    ,40.0778,-83.0645,0,23,267.2,0,        ,282641,KOSU,1090
48752261,1603381730,A997BF    ,40.0778,-83.0646,0,23,267.2,0,        ,282641,KOSU,1090
48748946,1603382048,A3E670    ,40.0789,-83.0428,975,70,260.13,-512,        ,282629,KOSU,1090
48748947,1603382060,A3E670    ,40.0784,-83.0477,900,67,266.58,-448,        ,282629,KOSU,1090
48748948,1603382060,A3E670    ,40.0784,-83.0479,900,67,266.58,-448,        ,282629,KOSU,1090
48748949,1603382063,A3E670    ,40.0784,-83.049,875,69,266.68,-384,        ,282629,KOSU,1090
48748950,1603382064,A3E670    ,40.0784,-83.0494,875,69,266.68,-256,        ,282629,KOSU,1090
48748951,1603382064,A3E670    ,40.0784,-83.0496,875,69,266.68,-256,        ,282629,KOSU,1090
48748952,1603382065,A3E670    ,40.0784,-83.0498,875,69,266.68,-256,OSU35___,282629,KOSU,1090
48748953,1603382066,A3E670    ,40.0784,-83.05,875,69,266.68,-384,        ,282629,KOSU,1090
48748954,1603382066,A3E670    ,40.0784,-83.0501,875,69,266.68,-384,        ,282629,KOSU,1090
48748956,1603382069,A3E670    ,40.0783,-83.0516,850,69,267.51,-384,        ,282629,KOSU,1090
48748957,1603382070,A3E670    ,40.0783,-83.0518,825,69,267.51,-512,OSU35___,282629,KOSU,1090
48748958,1603382071,A3E670    ,40.0783,-83.0524,825,69,266.68,-512,        ,282629,KOSU,1090
48748959,1603382072,A3E670    ,40.0783,-83.0526,825,68,265.79,-448,        ,282629,KOSU,1090
48748960,1603382072,A3E670    ,40.0783,-83.0528,825,68,265.79,-448,        ,282629,KOSU,1090
48748961,1603382073,A3E670    ,40.0782,-83.053,825,68,265.79,-384,        ,282629,KOSU,1090
48748962,1603382073,A3E670    ,40.0782,-83.0532,800,68,265.79,-384,        ,282629,KOSU,1090
48748963,1603382074,A3E670    ,40.0782,-83.0535,825,68,266.63,-192,        ,282629,KOSU,1090
48748964,1603382074,A3E670    ,40.0782,-83.0537,825,68,266.63,-192,        ,282629,KOSU,1090
48748965,1603382075,A3E670    ,40.0782,-83.0539,825,68,266.63,-128,OSU35___,282629,KOSU,1090
48748966,1603382075,A3E670    ,40.0782,-83.0541,800,68,266.63,-128,OSU35___,282629,KOSU,1090
48748967,1603382076,A3E670    ,40.0782,-83.0543,800,68,267.47,-128,        ,282629,KOSU,1090
48748968,1603382077,A3E670    ,40.0782,-83.0545,800,68,269.16,-320,        ,282629,KOSU,1090
48748969,1603382077,A3E670    ,40.0782,-83.0547,800,68,269.16,-320,        ,282629,KOSU,1090
48748970,1603382077,A3E670    ,40.0782,-83.0549,800,68,269.16,-320,        ,282629,KOSU,1090
48748971,1603382078,A3E670    ,40.0782,-83.0553,800,68,267.47,-512,        ,282629,KOSU,1090
48748972,1603382079,A3E670    ,40.0782,-83.0556,775,68,266.63,-448,        ,282629,KOSU,1090
48748973,1603382079,A3E670    ,40.0781,-83.0557,775,68,266.63,-448,        ,282629,KOSU,1090
48748975,1603382081,A3E670    ,40.0781,-83.0563,775,68,268.32,-576,        ,282629,KOSU,1090
48748976,1603382081,A3E670    ,40.0781,-83.0565,775,68,268.32,-576,        ,282629,KOSU,1090
48748977,1603382082,A3E670    ,40.0781,-83.0567,750,68,268.32,-512,        ,282629,KOSU,1090
48748978,1603382083,A3E670    ,40.0781,-83.0571,750,68,267.47,-448,        ,282629,KOSU,1090
48748979,1603382083,A3E670    ,40.0781,-83.0573,750,68,267.47,-448,        ,282629,KOSU,1090
48748980,1603382084,A3E670    ,40.0781,-83.0576,750,68,266.63,-384,        ,282629,KOSU,1090
48748981,1603382085,A3E670    ,40.0781,-83.0579,750,68,267.47,-384,OSU35___,282629,KOSU,1090
48748982,1603382085,A3E670    ,40.0781,-83.0581,750,68,267.47,-384,OSU35___,282629,KOSU,1090
48748983,1603382086,A3E670    ,40.078,-83.0586,725,69,269.17,-512,        ,282629,KOSU,1090
48748984,1603382087,A3E670    ,40.078,-83.059,725,69,268.34,-576,        ,282629,KOSU,1090
48748985,1603382089,A3E670    ,40.078,-83.0595,700,69,267.51,-448,        ,282629,KOSU,1090
48748986,1603382089,A3E670    ,40.078,-83.0597,700,69,267.51,-448,        ,282629,KOSU,1090
48748988,1603382091,A3E670    ,40.078,-83.0603,700,68,266.63,-512,        ,282629,KOSU,1090
48748989,1603382093,A3E670    ,40.0779,-83.0612,675,68,266.63,-448,        ,282629,KOSU,1090
48748990,1603382095,A3E670    ,40.0779,-83.062,675,67,266.58,-320,        ,282629,KOSU,1090
48748991,1603382095,A3E670    ,40.0779,-83.0623,675,67,266.58,-320,        ,282629,KOSU,1090
48748993,1603382098,A3E670    ,40.0779,-83.0636,650,65,267.36,-256,        ,282629,KOSU,1090
48748994,1603382099,A3E670    ,40.0779,-83.0637,650,64,267.32,-448,        ,282629,KOSU,1090
48748995,1603382099,A3E670    ,40.0779,-83.0639,650,64,267.32,-448,        ,282629,KOSU,1090
48748996,1603382100,A3E670    ,40.0779,-83.0641,650,62,267.23,-384,OSU35___,282629,KOSU,1090
48748997,1603382100,A3E670    ,40.0779,-83.0643,625,62,267.23,-384,OSU35___,282629,KOSU,1090
48748998,1603382101,A3E670    ,40.0778,-83.0645,650,61,267.18,-256,        ,282629,KOSU,1090
48748999,1603382102,A3E670    ,40.0778,-83.0647,625,60,267.14,-256,        ,282629,KOSU,1090
48751214,1603382179,A3857D    ,40.0781,-83.0562,1200,89,266.78,-576,        ,282638,KOSU,1090
48751218,1603382188,A3857D    ,40.078,-83.0604,800,85,267.31,-640,        ,282638,KOSU,1090
48751219,1603382189,A3857D    ,40.0779,-83.0613,800,84,267.27,-448,        ,282638,KOSU,1090
48751220,1603382190,A3857D    ,40.0779,-83.0616,800,84,267.27,-448,        ,282638,KOSU,1090
48751221,1603382190,A3857D    ,40.0779,-83.0618,800,84,267.27,-448,        ,282638,KOSU,1090
48751224,1603382195,A3857D    ,40.0779,-83.0641,800,79,267.83,-320,N326KB__,282638,KOSU,1090
48751225,1603382195,A3857D    ,40.0779,-83.0643,800,79,267.83,-320,N326KB__,282638,KOSU,1090
48751226,1603382196,A3857D    ,40.0778,-83.0646,800,76,267.74,-192,        ,282638,KOSU,1090
48760906,1603384087,A1BA29    ,40.0838,-83.0519,925,85,268.65,-512,        ,282682,KOSU,1090
48758346,1603383282,AC0702    ,40.0779,-83.064,0,5,275.6,0,        ,282676,KOSU,1090
48758347,1603383283,AC0702    ,40.0778,-83.0641,0,4.5,267.2,0,GAJ874__,282676,KOSU,1090
48758348,1603383283,AC0702    ,40.0778,-83.0641,0,4.5,267.2,0,GAJ874__,282676,KOSU,1090
48758349,1603383284,AC0702    ,40.0779,-83.0641,0,3.5,267.2,0,        ,282676,KOSU,1090
48758350,1603383284,AC0702    ,40.0778,-83.0641,0,3.5,267.2,0,        ,282676,KOSU,1090
48758351,1603383284,AC0702    ,40.0778,-83.0641,0,3.5,267.2,0,        ,282676,KOSU,1090
48758352,1603383285,AC0702    ,40.0778,-83.0641,0,2.5,270,0,        ,282676,KOSU,1090
48758353,1603383286,AC0702    ,40.0778,-83.0641,0,2,270,0,        ,282676,KOSU,1090
48758354,1603383287,AC0702    ,40.0778,-83.0641,0,1.75,270,0,        ,282676,KOSU,1090
48758355,1603383288,AC0702    ,40.0778,-83.0641,0,1.5,270,0,GAJ874__,282676,KOSU,1090
48758356,1603383289,AC0702    ,40.0778,-83.0641,0,1.25,270,0,        ,282676,KOSU,1090
48758357,1603383289,AC0702    ,40.0779,-83.0641,0,1.25,270,0,        ,282676,KOSU,1090
48758358,1603383290,AC0702    ,40.0778,-83.0641,0,0.62,270,0,        ,282676,KOSU,1090
48758359,1603383291,AC0702    ,40.0778,-83.0642,0,0.5,270,0,        ,282676,KOSU,1090
48758360,1603383292,AC0702    ,40.0778,-83.0642,0,0,270,0,        ,282676,KOSU,1090
48758361,1603383293,AC0702    ,40.0778,-83.0642,0,0.25,270,0,GAJ874__,282676,KOSU,1090
48758362,1603383294,AC0702    ,40.0779,-83.0642,0,0.88,270,0,        ,282676,KOSU,1090
48758363,1603383294,AC0702    ,40.0778,-83.0642,0,0.88,270,0,        ,282676,KOSU,1090
48758364,1603383295,AC0702    ,40.0779,-83.0642,0,2,270,0,        ,282676,KOSU,1090
48758365,1603383295,AC0702    ,40.0778,-83.0642,0,2,270,0,        ,282676,KOSU,1090
48758366,1603383296,AC0702    ,40.0778,-83.0642,0,4,270,0,        ,282676,KOSU,1090
48758367,1603383297,AC0702    ,40.0779,-83.0642,0,7.5,270,0,        ,282676,KOSU,1090
48758368,1603383298,AC0702    ,40.0778,-83.0643,0,12,267.2,0,        ,282676,KOSU,1090
48758369,1603383298,AC0702    ,40.0778,-83.0643,0,12,267.2,0,        ,282676,KOSU,1090
48758370,1603383300,AC0702    ,40.0778,-83.0646,0,22,267.2,0,        ,282676,KOSU,1090
48758371,1603383300,AC0702    ,40.0778,-83.0646,0,22,267.2,0,        ,282676,KOSU,1090
48758372,1603383301,AC0702    ,40.0778,-83.0647,0,27,267.2,0,        ,282676,KOSU,1090
48758373,1603383301,AC0702    ,40.0778,-83.0648,0,27,267.2,0,        ,282676,KOSU,1090
48758374,1603383302,AC0702    ,40.0778,-83.0649,0,33,267.2,0,        ,282676,KOSU,1090
48758808,1603383403,AB65D9    ,40.0778,-83.0644,0,20,270,0,N8330B__,282677,KOSU,1090
48758809,1603383403,AB65D9    ,40.0778,-83.0645,0,20,270,0,N8330B__,282677,KOSU,1090
48758810,1603383404,AB65D9    ,40.0778,-83.0645,0,22,270,0,        ,282677,KOSU,1090
48758811,1603383404,AB65D9    ,40.0778,-83.0646,0,22,270,0,        ,282677,KOSU,1090
48758812,1603383405,AB65D9    ,40.0778,-83.0647,0,25,272.8,0,        ,282677,KOSU,1090
48758813,1603383405,AB65D9    ,40.0778,-83.0647,0,25,272.8,0,        ,282677,KOSU,1090
48758814,1603383406,AB65D9    ,40.0778,-83.0649,0,27,272.8,0,        ,282677,KOSU,1090
48760907,1603384088,A1BA29    ,40.0838,-83.0524,925,85,267.98,-512,N210GS__,282682,KOSU,1090
48760908,1603384089,A1BA29    ,40.0838,-83.0527,900,85,268.65,-576,        ,282682,KOSU,1090
48760909,1603384091,A1BA29    ,40.0837,-83.0538,900,85,269.33,-576,        ,282682,KOSU,1090
48760910,1603384093,A1BA29    ,40.0837,-83.054,900,85,268.65,-512,        ,282682,KOSU,1090
48760911,1603384093,A1BA29    ,40.0837,-83.0545,875,85,268.65,-512,        ,282682,KOSU,1090
48760912,1603384095,A1BA29    ,40.0837,-83.0556,850,84,265.91,-384,        ,282682,KOSU,1090
48760913,1603384095,A1BA29    ,40.0836,-83.0559,850,84,265.91,-384,        ,282682,KOSU,1090
48760915,1603384097,A1BA29    ,40.0836,-83.0567,850,83,266.55,-576,        ,282682,KOSU,1090
48760916,1603384098,A1BA29    ,40.0836,-83.0573,850,83,267.24,-512,N210GS__,282682,KOSU,1090
48760917,1603384098,A1BA29    ,40.0836,-83.0574,850,83,267.24,-512,N210GS__,282682,KOSU,1090
48760918,1603384099,A1BA29    ,40.0836,-83.0577,850,83,267.24,-448,        ,282682,KOSU,1090
48760919,1603384099,A1BA29    ,40.0835,-83.0579,850,83,267.24,-448,        ,282682,KOSU,1090
48760920,1603384100,A1BA29    ,40.0835,-83.0582,825,82,267.9,-576,        ,282682,KOSU,1090
48760921,1603384100,A1BA29    ,40.0835,-83.0584,825,82,267.9,-576,        ,282682,KOSU,1090
48760922,1603384100,A1BA29    ,40.0835,-83.0586,825,82,267.9,-576,        ,282682,KOSU,1090
48760923,1603384101,A1BA29    ,40.0835,-83.0589,800,82,267.9,-640,        ,282682,KOSU,1090
48760924,1603384102,A1BA29    ,40.0835,-83.0591,800,82,267.9,-576,        ,282682,KOSU,1090
48760925,1603384102,A1BA29    ,40.0835,-83.0594,800,82,267.9,-576,        ,282682,KOSU,1090
48760926,1603384103,A1BA29    ,40.0835,-83.0596,800,82,267.21,-448,        ,282682,KOSU,1090
48760927,1603384103,A1BA29    ,40.0835,-83.0599,800,82,267.21,-448,        ,282682,KOSU,1090
48760928,1603384104,A1BA29    ,40.0835,-83.0604,800,82,266.51,-384,        ,282682,KOSU,1090
48760929,1603384105,A1BA29    ,40.0834,-83.0606,800,82,267.21,-512,        ,282682,KOSU,1090
48760930,1603384105,A1BA29    ,40.0834,-83.0609,800,82,267.21,-512,        ,282682,KOSU,1090
48760931,1603384106,A1BA29    ,40.0834,-83.0612,775,82,267.21,-704,        ,282682,KOSU,1090
48760932,1603384107,A1BA29    ,40.0834,-83.062,750,82,266.51,-704,        ,282682,KOSU,1090
48760933,1603384108,A1BA29    ,40.0834,-83.0623,750,82,266.51,-640,N210GS__,282682,KOSU,1090
48760934,1603384108,A1BA29    ,40.0834,-83.0625,750,82,266.51,-640,N210GS__,282682,KOSU,1090
48760935,1603384109,A1BA29    ,40.0833,-83.063,750,82,266.51,-576,        ,282682,KOSU,1090
48760936,1603384110,A1BA29    ,40.0833,-83.0635,725,81,266.47,-576,        ,282682,KOSU,1090
48760937,1603384111,A1BA29    ,40.0833,-83.0639,725,81,267.17,-512,        ,282682,KOSU,1090
48760938,1603384112,A1BA29    ,40.0833,-83.0642,700,80,266.42,-448,        ,282682,KOSU,1090
48757617,1603384158,A1914D    ,40.0835,-83.056,975,72,276.34,-640,        ,282673,KOSU,1090
48757618,1603384158,A1914D    ,40.0836,-83.0562,950,72,276.34,-640,        ,282673,KOSU,1090
48757619,1603384158,A1914D    ,40.0836,-83.0564,950,72,276.34,-640,        ,282673,KOSU,1090
48757623,1603384164,A1914D    ,40.0836,-83.0586,900,67,264.04,-704,        ,282673,KOSU,1090
48757624,1603384164,A1914D    ,40.0836,-83.0588,875,67,264.04,-704,        ,282673,KOSU,1090
48757626,1603384166,A1914D    ,40.0835,-83.0594,875,66,261.38,-576,        ,282673,KOSU,1090
48757627,1603384166,A1914D    ,40.0835,-83.0595,875,66,261.38,-576,        ,282673,KOSU,1090
48757628,1603384168,A1914D    ,40.0834,-83.0602,850,66,262.23,-576,OSU2____,282673,KOSU,1090
48757629,1603384168,A1914D    ,40.0834,-83.0604,850,66,262.23,-576,OSU2____,282673,KOSU,1090
48757630,1603384169,A1914D    ,40.0834,-83.0605,850,66,263.95,-576,        ,282673,KOSU,1090
48757631,1603384169,A1914D    ,40.0833,-83.0608,825,66,263.95,-576,        ,282673,KOSU,1090
48757632,1603384170,A1914D    ,40.0833,-83.061,825,66,265.67,-704,        ,282673,KOSU,1090
48757633,1603384170,A1914D    ,40.0833,-83.0612,825,66,265.67,-704,        ,282673,KOSU,1090
48757634,1603384171,A1914D    ,40.0833,-83.0613,825,66,266.53,-640,        ,282673,KOSU,1090
48757635,1603384172,A1914D    ,40.0833,-83.0616,825,66,267.4,-512,        ,282673,KOSU,1090
48757636,1603384173,A1914D    ,40.0833,-83.0625,800,66,269.13,-704,OSU2____,282673,KOSU,1090
48757637,1603384174,A1914D    ,40.0833,-83.0627,775,66,269.13,-832,        ,282673,KOSU,1090
48757638,1603384175,A1914D    ,40.0833,-83.063,775,66,269.13,-832,        ,282673,KOSU,1090
48757639,1603384175,A1914D    ,40.0833,-83.0631,775,66,269.13,-832,        ,282673,KOSU,1090
48757640,1603384176,A1914D    ,40.0833,-83.0633,775,66,268.26,-704,        ,282673,KOSU,1090
48757641,1603384177,A1914D    ,40.0833,-83.0635,750,66,268.26,-704,        ,282673,KOSU,1090
48757642,1603384177,A1914D    ,40.0832,-83.0641,750,66,268.26,-704,        ,282673,KOSU,1090
48757643,1603384178,A1914D    ,40.0832,-83.0642,725,66,267.4,-768,        ,282673,KOSU,1090
48767889,1603386021,A65B29    ,40.0835,-83.0571,900,84,267.95,-448,        ,282652,KOSU,978
48766281,1603385265,AB9E27    ,40.0807,-82.9943,1525,114,268.49,-512,        ,282695,KOSU,1090
48766282,1603385301,AB9E27    ,40.0796,-83.0196,1200,116,265.07,-512,        ,282695,KOSU,1090
48766284,1603385322,AB9E27    ,40.079,-83.0341,1000,117,266.58,-512,        ,282695,KOSU,1090
48766285,1603385323,AB9E27    ,40.0789,-83.0345,1000,117,266.58,-576,        ,282695,KOSU,1090
48766286,1603385326,AB9E27    ,40.0789,-83.0369,975,117,267.55,-384,        ,282695,KOSU,1090
48766287,1603385327,AB9E27    ,40.0789,-83.0375,975,117,267.55,-384,        ,282695,KOSU,1090
48766288,1603385328,AB9E27    ,40.0789,-83.0377,975,117,267.55,-576,        ,282695,KOSU,1090
48766289,1603385328,AB9E27    ,40.0788,-83.0382,950,117,267.55,-576,        ,282695,KOSU,1090
48766291,1603385341,AB9E27    ,40.0785,-83.0468,850,115,267.01,-512,        ,282695,KOSU,1090
48766292,1603385341,AB9E27    ,40.0785,-83.0471,850,115,267.01,-512,        ,282695,KOSU,1090
48766293,1603385341,AB9E27    ,40.0785,-83.0475,850,115,267.01,-512,        ,282695,KOSU,1090
48766294,1603385344,AB9E27    ,40.0784,-83.0491,825,115,267.51,-384,        ,282695,KOSU,1090
48766295,1603385345,AB9E27    ,40.0784,-83.0498,825,115,267.51,-576,N848G___,282695,KOSU,1090
48762165,1603385810,A6F0F5    ,40.0833,-83.0627,1200,65,266.48,-448,        ,282685,KOSU,1090
48762167,1603385812,A6F0F5    ,40.0832,-83.0633,1200,65,264.73,-512,        ,282685,KOSU,1090
48762168,1603385813,A6F0F5    ,40.0832,-83.0636,1200,65,265.6,-512,OSU54___,282685,KOSU,1090
48762169,1603385813,A6F0F5    ,40.0832,-83.0637,1200,65,265.6,-512,OSU54___,282685,KOSU,1090
48762170,1603385813,A6F0F5    ,40.0832,-83.0639,1200,65,265.6,-512,OSU54___,282685,KOSU,1090
48762171,1603385814,A6F0F5    ,40.0832,-83.0642,1200,65,267.36,-512,        ,282685,KOSU,1090
48766503,1603385161,A0053E    ,40.0789,-83.0385,1075,123,266.74,-704,        ,282697,KOSU,1090
48766504,1603385161,A0053E    ,40.0789,-83.0389,1050,123,266.74,-704,        ,282697,KOSU,1090
48766505,1603385162,A0053E    ,40.0789,-83.0393,1050,123,266.74,-704,        ,282697,KOSU,1090
48766506,1603385162,A0053E    ,40.0788,-83.0397,1050,123,266.74,-704,        ,282697,KOSU,1090
48766507,1603385163,A0053E    ,40.0788,-83.0401,1050,123,267.21,-704,        ,282697,KOSU,1090
48766508,1603385163,A0053E    ,40.0788,-83.0405,1025,123,267.21,-704,        ,282697,KOSU,1090
48766509,1603385164,A0053E    ,40.0788,-83.0408,1025,123,267.67,-640,        ,282697,KOSU,1090
48766510,1603385164,A0053E    ,40.0788,-83.0411,1025,123,267.67,-640,        ,282697,KOSU,1090
48766511,1603385165,A0053E    ,40.0788,-83.0416,1025,123,268.14,-768,RVJ100__,282697,KOSU,1090
48766512,1603385165,A0053E    ,40.0788,-83.0419,1025,123,268.14,-768,RVJ100__,282697,KOSU,1090
48766513,1603385165,A0053E    ,40.0788,-83.0422,1000,123,268.14,-768,RVJ100__,282697,KOSU,1090
48766514,1603385166,A0053E    ,40.0788,-83.0425,1000,123,268.6,-768,        ,282697,KOSU,1090
48766515,1603385166,A0053E    ,40.0788,-83.0429,1000,123,268.6,-768,        ,282697,KOSU,1090
48766516,1603385167,A0053E    ,40.0788,-83.0432,1000,124,268.15,-704,        ,282697,KOSU,1090
48766517,1603385167,A0053E    ,40.0787,-83.0436,1000,124,268.15,-704,        ,282697,KOSU,1090
48766518,1603385168,A0053E    ,40.0787,-83.0441,975,124,268.15,-576,        ,282697,KOSU,1090
48766519,1603385168,A0053E    ,40.0787,-83.0445,975,124,268.15,-576,        ,282697,KOSU,1090
48766520,1603385169,A0053E    ,40.0787,-83.0448,975,124,268.15,-576,        ,282697,KOSU,1090
48766521,1603385169,A0053E    ,40.0787,-83.0452,950,124,268.15,-576,        ,282697,KOSU,1090
48766522,1603385170,A0053E    ,40.0787,-83.0456,950,124,267.69,-640,        ,282697,KOSU,1090
48766523,1603385171,A0053E    ,40.0786,-83.0463,950,124,267.23,-704,RVJ100__,282697,KOSU,1090
48766525,1603385180,A0053E    ,40.0783,-83.0528,850,119,266.15,-896,RVJ100__,282697,KOSU,1090
